loan_status,term,home_ownership,emp_length,verification_status,installment,monthly_inc,PaymentToIncome,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc
1,36,2,6,1,202.23,6666.666666666667,0.030334499999999997,9.67,0,1,9,0,10952,0.36200000000000004,25
1,60,3,0,2,325.66,5000.0,0.06513200000000001,13.0,0,1,5,0,10307,0.515,13
1,60,2,10,2,492.29,7000.0,0.07032714285714287,12.51,0,0,5,0,32589,0.657,27
1,60,3,1,3,142.18,2500.0,0.056872000000000006,16.84,0,0,7,0,3579,0.716,11
1,36,2,1,1,874.66,8500.0,0.10290117647058823,7.36,0,0,7,0,0,0.0,36
1,36,2,8,3,174.73,5000.0,0.034946,17.22,0,0,4,0,29979,0.9840000000000001,16
1,36,2,4,1,300.39,5000.0,0.060078,20.56,0,0,8,0,33357,0.9059999999999999,19
1,36,3,10,2,521.86,25000.0,0.0208744,9.7,0,0,10,0,68981,0.847,29
1,60,3,10,2,450.81,7916.0,0.05694921677614957,11.52,0,0,9,0,15755,0.436,23
1,36,2,5,1,90.85,2400.0,0.03785416666666666,17.79,0,0,5,0,10052,0.76,14
1,36,2,10,1,95.26,5166.666666666667,0.01843741935483871,16.05,0,0,16,0,16753,0.361,17
1,60,3,10,2,128.53,4833.333333333333,0.02659241379310345,18.57,0,1,13,0,22006,0.408,28
1,36,3,4,2,261.34,2600.0,0.1005153846153846,11.35,0,1,13,0,6095,0.19,27
1,36,2,2,1,327.34,3333.0,0.0982118211821182,11.82,0,0,5,0,8943,0.613,12
1,36,3,6,2,109.57,10416.666666666666,0.01051872,16.95,0,0,18,0,32998,0.902,37
1,60,2,10,2,276.96,3306.0,0.08377495462794918,23.47,0,0,13,0,15660,0.8170000000000001,21
1,36,4,0,3,441.48,6666.666666666667,0.066222,1.8,0,3,9,0,4179,0.11,20
1,36,2,4,1,365.23,6250.0,0.058436800000000004,11.68,0,2,14,0,11703,0.222,26
1,60,3,5,2,523.19,7916.666666666667,0.06608715789473685,12.8,0,2,8,0,78735,0.6679999999999999,31
1,36,2,4,1,190.52,1916.6666666666667,0.09940173913043479,18.05,0,0,6,0,4929,0.44799999999999995,9
0,36,2,0,2,694.6,7916.666666666667,0.08773894736842106,9.84,0,0,13,0,19919,0.76,28
0,60,2,1,2,357.42,3333.3333333333335,0.107226,18.93,0,3,9,0,4568,0.42700000000000005,12
1,36,3,0,1,188.02,6667.0,0.028201589920503978,7.41,0,1,18,0,1112,0.012,32
1,36,2,3,2,760.75,4712.0,0.1614494906621392,19.86,0,1,7,0,18112,0.835,25
1,36,3,3,1,313.37,5000.0,0.06267400000000001,0.36,0,0,7,0,1858,0.127,11
1,36,3,7,1,273.78,5583.333333333333,0.049035223880597015,10.51,0,0,8,0,8699,0.674,20
1,60,2,8,3,87.21,2166.6666666666665,0.04025076923076923,4.94,0,1,7,1,3559,0.16,9
1,36,2,10,3,368.45,6000.0,0.06140833333333333,28.87,0,1,11,0,6408,0.23600000000000002,29
1,36,2,9,1,323.85,2200.0,0.14720454545454548,15.45,0,3,5,0,2429,0.81,16
1,36,2,10,1,348.16,7166.666666666667,0.04858046511627907,16.33,0,1,22,1,17768,0.6579999999999999,28
1,36,2,3,1,411.67,5000.0,0.082334,16.28,0,0,5,0,26331,0.9690000000000001,8
1,36,2,8,3,199.26,8791.666666666666,0.022664644549763035,18.14,0,0,10,0,44469,0.8059999999999999,23
1,36,2,2,1,399.6,5000.0,0.07992,17.86,0,1,7,0,17035,0.5870000000000001,17
1,36,2,10,2,648.83,6333.333333333333,0.10244684210526317,16.12,0,3,10,0,16107,0.41,22
0,36,2,3,3,146.01,1880.0,0.07766489361702127,11.97,0,3,4,0,2256,0.6659999999999999,8
1,36,3,2,3,455.84,14166.666666666666,0.03217694117647059,9.78,0,0,8,0,21842,0.696,36
1,60,3,10,2,388.23,5000.0,0.077646,11.12,0,0,8,0,3150,0.106,25
1,36,3,10,1,96.29,4333.333333333333,0.022220769230769235,12.0,0,5,7,0,5689,0.3,11
1,60,2,10,2,331.27,2800.0,0.11831071428571428,23.14,0,3,16,1,10007,0.391,50
1,60,2,10,2,71.74,4800.0,0.014945833333333332,12.08,0,2,9,0,2005,0.124,21
1,36,3,10,2,839.16,5000.0,0.16783199999999998,11.52,0,1,15,1,23803,0.37,35
1,36,2,4,2,454.18,3250.0,0.13974769230769232,17.14,0,0,8,0,16383,0.6,11
1,60,3,10,2,618.9,5416.666666666667,0.11425846153846153,23.34,0,2,8,0,18576,0.7090000000000001,13
1,60,2,3,1,222.39,2000.0,0.11119499999999999,16.35,0,1,6,0,6602,0.386,16
1,36,2,1,1,342.29,5000.0,0.068458,18.92,0,1,7,0,16843,0.9009999999999999,13
1,36,2,4,2,577.74,3000.0,0.19258,22.03,0,1,3,0,12733,0.486,13
1,36,2,4,1,92.82,4166.666666666667,0.022276799999999996,15.19,0,0,12,0,13400,0.779,19
1,36,3,10,3,306.73,5975.0,0.05133556485355649,24.5,0,1,15,0,35657,0.948,47
1,36,2,6,2,841.16,6425.0,0.13091984435797666,0.2,0,0,6,0,13,0.0,13
1,36,2,1,3,228.02,7500.0,0.030402666666666668,7.63,1,0,4,0,3249,0.738,23
1,60,3,0,2,275.66,7500.0,0.03675466666666667,19.87,0,0,19,0,33714,0.9009999999999999,63
1,60,3,10,2,510.6,30000.0,0.01702,1.99,0,1,13,0,97371,0.705,21
1,60,3,10,3,206.77,7500.0,0.027569333333333335,2.28,0,1,5,1,8600,0.39299999999999996,19
1,60,3,6,1,140.26,4416.666666666667,0.031756981132075465,10.78,0,1,7,0,5290,0.192,22
0,60,3,10,2,514.31,4333.333333333333,0.11868692307692308,11.68,0,0,8,0,12194,0.645,21
1,36,2,8,2,187.69,6833.333333333333,0.027466829268292685,18.72,0,0,17,0,18693,0.418,34
1,36,3,5,1,322.63,6666.666666666667,0.0483945,13.51,0,0,9,0,32830,0.815,16
1,36,2,3,1,194.31,4166.666666666667,0.0466344,20.66,0,2,9,0,19882,0.512,24
1,36,2,4,1,197.83,3833.3333333333335,0.05160782608695652,7.33,0,1,6,0,3872,0.496,29
1,36,2,5,1,40.47,2300.0,0.017595652173913044,24.17,0,2,6,0,777,0.37,21
1,36,3,10,2,897.43,6700.0,0.13394477611940298,10.82,2,0,10,0,6176,0.27,41
0,36,3,10,2,476.3,7916.666666666667,0.060164210526315785,16.79,0,3,11,0,2880,0.23399999999999999,37
1,60,3,10,2,302.36,7750.0,0.039014193548387095,16.77,0,0,18,0,16128,0.589,32
1,36,2,2,2,621.67,4666.666666666667,0.13321499999999997,16.33,0,2,9,0,18451,0.652,16
1,36,3,9,2,156.41,5000.0,0.031282,16.84,0,0,18,0,22954,0.426,38
0,36,2,1,1,278.39,10666.666666666666,0.0260990625,15.08,0,1,14,0,31366,0.9470000000000001,34
1,36,3,10,1,95.24,4666.666666666667,0.020408571428571425,20.57,0,2,10,0,8308,0.903,35
1,36,2,10,2,614.08,4583.0,0.13399083569714162,17.74,0,0,6,0,7508,0.175,13
1,36,3,2,3,185.24,3333.3333333333335,0.055572,7.05,0,0,10,0,7062,0.213,27
1,36,2,2,1,162.27,4500.0,0.03606,22.51,0,1,11,0,10274,0.88,25
1,60,2,7,3,485.94,8083.333333333333,0.060116288659793814,11.54,0,2,10,0,10899,0.354,30
0,60,3,3,2,352.72,3208.0,0.1099501246882793,16.46,0,0,4,0,22956,0.9259999999999999,19
1,36,2,3,1,657.81,6666.666666666667,0.09867149999999998,15.6,0,0,4,0,11184,0.932,8
0,60,3,7,2,799.0,5000.0,0.1598,18.42,0,1,10,0,14622,0.368,30
1,36,2,1,3,397.41,2163.3333333333335,0.18370261941448382,13.22,0,0,4,0,11128,0.615,7
1,36,2,10,1,269.48,5019.0,0.053691970512054196,18.73,0,0,10,0,11447,0.8059999999999999,23
0,36,3,4,1,210.84,6000.0,0.03514,19.78,0,1,14,1,13635,0.8740000000000001,32
1,36,2,5,1,100.25,7500.0,0.013366666666666667,6.25,0,1,15,0,13300,0.757,22
1,36,3,10,3,94.69,9166.666666666666,0.010329818181818183,16.31,0,0,20,0,11537,0.37799999999999995,36
1,36,3,0,3,272.34,8000.0,0.034042499999999996,18.19,2,0,12,0,2609,0.21,17
1,36,2,2,3,811.15,5416.666666666667,0.14975076923076922,13.22,0,0,10,0,24572,0.34,21
1,36,4,5,1,164.11,4166.666666666667,0.0393864,6.79,0,1,13,0,2830,0.114,37
1,36,2,2,1,322.11,8603.416666666666,0.03743977683284742,14.44,0,0,8,0,18111,0.691,30
1,60,2,4,2,221.3,10833.333333333334,0.020427692307692306,7.33,1,0,16,0,21556,0.159,63
1,36,3,10,1,317.54,6666.666666666667,0.047631,16.11,0,0,6,0,3937,0.486,11
1,60,2,9,2,925.54,6083.333333333333,0.1521435616438356,22.64,0,0,10,0,22669,0.855,15
1,36,3,6,1,121.67,4839.583333333333,0.025140594059405944,12.75,0,0,5,0,3379,0.134,12
0,60,2,1,2,351.49,7083.333333333333,0.049622117647058823,14.91,0,2,7,0,568,0.105,21
1,60,3,8,2,533.15,5000.0,0.10662999999999999,9.16,0,3,6,0,185,0.012,26
1,36,4,8,2,501.79,3725.0,0.13470872483221477,12.59,0,0,3,0,19887,0.9940000000000001,11
1,36,3,6,3,102.52,4250.0,0.02412235294117647,4.02,1,1,9,0,4895,0.429,17
1,36,2,10,1,163.68,11456.75,0.014286774172431101,4.81,1,0,5,0,20042,0.509,34
1,36,3,10,1,90.48,2800.0,0.03231428571428572,1.61,0,0,6,0,2226,0.14,15
1,36,2,3,3,238.15,2424.0,0.098246699669967,22.24,0,0,5,0,5965,0.9179999999999999,14
1,36,2,0,1,152.5,3333.3333333333335,0.04575,11.82,0,0,5,0,1379,0.511,10
0,60,2,5,2,291.57,4062.0,0.07177991137370753,22.23,0,1,8,1,5468,0.9109999999999999,19
1,60,4,9,3,447.93,3833.3333333333335,0.11685130434782609,14.5,0,4,7,0,15658,0.932,29
1,60,2,5,2,333.12,3333.3333333333335,0.099936,22.02,0,0,20,0,4193,0.06,28
0,36,3,5,1,193.61,5167.0,0.037470485775111285,20.21,0,0,9,0,3929,0.524,30
1,36,2,10,1,279.92,4400.0,0.06361818181818182,6.0,0,1,5,0,11385,0.511,8
1,60,3,3,3,424.29,6666.666666666667,0.0636435,7.18,0,1,13,0,21210,0.39299999999999996,28
1,36,3,1,1,381.26,9166.666666666666,0.041592000000000004,8.95,0,2,15,0,6535,0.09,35
1,36,2,3,2,362.2,3583.3333333333335,0.10107906976744185,24.78,0,1,19,0,6057,0.11599999999999999,30
1,60,2,0,2,386.08,6250.0,0.061772799999999996,3.98,1,0,5,0,8475,0.5379999999999999,20
1,36,3,10,3,242.62,7453.333333333333,0.032551878354203936,26.54,0,0,21,0,31533,0.337,45
1,36,4,0,1,188.02,3333.3333333333335,0.056406,13.23,0,0,9,0,11965,0.589,17
1,36,4,0,1,198.46,2600.0,0.07633076923076923,18.0,0,0,6,0,15041,0.934,9
1,60,2,4,3,187.27,3333.3333333333335,0.056181,11.85,2,0,9,0,689,0.057,26
1,36,3,0,1,242.62,3400.0,0.07135882352941177,21.21,0,0,6,0,3703,0.65,20
0,36,2,0,1,50.05,2916.6666666666665,0.01716,19.82,0,2,8,0,2449,0.125,13
0,36,2,2,1,491.03,3750.0,0.13094133333333333,20.56,0,0,10,0,17811,0.688,36
1,36,2,7,2,311.11,7333.333333333333,0.04242409090909091,11.4,0,1,6,0,2628,0.14400000000000002,8
1,36,3,0,1,383.73,5653.84,0.0678706861177536,11.74,0,2,8,0,6273,0.436,8
1,36,2,0,3,250.33,6000.0,0.04172166666666667,1.33,0,0,3,0,4917,0.518,16
1,36,3,2,2,456.54,7166.666666666667,0.06370325581395349,15.45,0,0,7,0,2333,0.040999999999999995,28
1,36,4,10,3,97.64,2200.0,0.04438181818181818,14.18,0,0,6,0,14846,0.5710000000000001,23
1,36,2,0,2,310.1,3850.0,0.08054545454545455,8.23,0,0,4,0,4316,0.474,7
1,36,2,10,3,188.1,8858.333333333334,0.02123424270931326,19.53,0,1,32,0,26267,0.847,37
1,60,2,8,2,292.55,4166.666666666667,0.070212,17.16,2,0,9,0,22849,0.893,33
1,36,2,0,3,469.36,7500.0,0.06258133333333334,18.23,0,0,15,0,35204,0.5770000000000001,31
1,36,2,3,3,210.08,4750.0,0.04422736842105263,22.13,0,1,13,0,4939,0.281,25
1,36,2,2,1,92.12,2000.0,0.046060000000000004,8.1,0,2,4,0,585,0.10099999999999999,10
1,60,3,10,3,317.17,3783.3333333333335,0.08383348017621145,19.35,0,1,8,0,33003,0.831,16
1,36,2,5,1,108.36,3500.0,0.03096,10.37,0,0,3,1,480,0.96,10
1,60,4,10,1,198.35,6370.0,0.031138147566718996,21.7,0,0,14,0,42697,0.261,37
1,36,4,0,1,197.82,3333.3333333333335,0.059345999999999996,18.24,0,1,7,0,15955,0.7090000000000001,19
0,60,3,4,2,400.09,4416.666666666667,0.09058641509433961,20.63,0,1,8,0,24720,0.644,24
1,36,2,3,2,262.37,5166.666666666667,0.05078129032258064,11.35,0,1,6,0,9204,0.61,12
1,36,2,0,1,90.88,1583.3333333333333,0.057397894736842106,6.32,0,0,2,0,4385,0.24,12
1,36,3,10,3,610.16,5833.333333333333,0.10459885714285715,13.78,0,0,6,0,20006,0.662,17
0,36,2,2,1,170.72,3166.6666666666665,0.05391157894736842,20.72,1,1,13,0,16613,0.183,21
1,60,2,4,3,119.48,1333.0,0.08963240810202551,2.63,1,1,6,0,1487,0.077,9
1,36,2,4,1,316.5,4860.583333333333,0.0651156411267509,10.99,0,2,9,0,4431,0.17300000000000001,15
1,60,3,5,1,199.82,6500.0,0.03074153846153846,4.54,0,0,6,0,1583,0.067,21
1,36,3,7,2,62.23,7083.333333333333,0.008785411764705882,8.39,0,1,6,0,20541,0.59,14
1,36,3,9,1,287.79,3750.0,0.076744,7.6,1,1,6,0,0,0.0,32
1,36,2,1,2,341.41,11666.666666666666,0.02926371428571429,21.33,0,3,20,1,24879,0.966,39
1,36,2,5,2,409.25,2666.6666666666665,0.15346875000000001,11.78,0,1,8,1,6602,0.857,29
1,36,3,4,2,548.17,10000.0,0.054817,0.84,0,0,9,0,2091,0.04,33
1,36,2,10,1,55.27,1500.0,0.036846666666666666,23.8,0,0,5,0,1792,0.39799999999999996,12
1,60,3,10,2,513.85,9000.0,0.05709444444444445,19.47,0,2,15,0,41531,0.782,48
1,36,3,1,2,583.95,9166.666666666666,0.06370363636363638,6.7,0,1,12,0,3967,0.08900000000000001,21
1,36,3,4,1,187.75,7083.333333333333,0.026505882352941178,10.69,1,1,9,0,6900,0.784,51
1,36,2,0,1,170.84,2666.6666666666665,0.06406500000000001,24.6,0,2,6,0,6303,0.778,22
1,36,3,9,3,187.08,4030.0,0.04642183622828784,18.26,0,0,12,0,7978,0.276,20
1,36,3,2,2,456.03,6250.0,0.0729648,19.01,0,2,8,1,11041,0.02,14
1,60,3,0,2,468.17,6708.333333333333,0.06978931677018634,9.17,1,0,7,0,12842,0.885,14
1,36,3,2,1,286.3,7000.0,0.0409,8.87,0,3,10,0,13048,0.524,12
0,36,2,0,1,172.21,5500.0,0.03131090909090909,2.15,0,0,3,0,2191,0.8759999999999999,9
1,60,2,1,1,220.78,3750.0,0.058874666666666665,9.55,0,0,7,0,9443,0.9540000000000001,14
1,36,3,10,2,560.0,7917.0,0.07073386383731212,10.02,0,1,13,0,17769,0.243,34
1,36,2,3,1,194.31,7500.0,0.025908,7.12,0,1,3,0,4615,0.5770000000000001,24
1,60,3,9,2,694.9,5925.166666666667,0.11727940142330735,24.61,0,0,15,0,7238,0.846,47
1,36,2,6,1,312.91,5500.0,0.056892727272727275,12.42,0,1,8,0,18244,0.894,24
1,36,3,4,1,254.17,7083.333333333333,0.035882823529411766,21.37,0,2,7,0,20031,0.723,22
1,60,3,10,1,201.74,4160.0,0.04849519230769231,17.74,0,1,5,0,6997,0.636,22
1,36,3,5,3,175.23,3000.0,0.05841,10.43,0,1,16,0,9991,0.436,23
0,60,2,4,3,313.25,9158.0,0.034205066608429785,12.28,0,0,11,0,13,0.002,19
1,60,4,10,3,320.93,4750.0,0.0675642105263158,16.36,0,1,24,1,9043,0.259,32
1,60,2,10,2,503.92,2833.3333333333335,0.17785411764705883,19.8,0,0,4,0,23356,0.912,5
1,36,3,0,1,133.37,3750.0,0.03556533333333334,11.09,0,0,12,0,10226,0.616,22
1,36,2,7,1,150.8,3500.0,0.04308571428571429,15.26,0,0,9,0,920,0.054000000000000006,15
1,36,2,2,1,492.25,4166.666666666667,0.11814,10.1,0,2,6,0,14652,0.541,17
1,36,2,4,2,284.31,4700.0,0.06049148936170213,17.02,2,1,14,0,3879,0.5,30
1,60,3,10,3,809.75,10833.333333333334,0.07474615384615384,12.76,0,0,11,0,16033,0.7190000000000001,34
1,36,3,2,1,397.97,3750.0,0.10612533333333334,22.77,0,1,15,0,36261,0.6709999999999999,30
1,36,2,2,3,240.96,4550.0,0.05295824175824176,9.12,0,2,4,0,1050,0.445,7
1,36,2,7,2,386.7,5000.0,0.07733999999999999,18.32,0,2,7,0,5690,0.44799999999999995,15
1,60,3,10,1,47.86,7083.333333333333,0.006756705882352942,1.26,0,0,13,0,4399,0.054000000000000006,36
1,36,3,5,1,217.78,6666.666666666667,0.032667,8.21,0,0,12,0,26086,0.40399999999999997,37
1,36,2,3,1,162.87,12500.0,0.0130296,6.44,0,1,5,0,4346,0.7490000000000001,13
1,36,3,4,1,98.92,1750.0,0.05652571428571428,18.11,0,3,6,0,1041,0.135,7
1,36,2,10,1,308.41,3611.4166666666665,0.08539862011675936,24.89,0,0,5,0,3888,0.36200000000000004,8
1,36,2,4,1,491.03,6000.0,0.08183833333333333,10.75,0,0,7,0,2561,0.17300000000000001,13
1,36,4,6,3,142.76,4000.0,0.03569,8.45,0,0,4,0,666,0.256,5
1,36,3,10,1,110.48,3500.0,0.03156571428571429,22.09,0,0,2,0,0,0.0,8
0,60,2,5,1,204.85,5000.0,0.04097,21.94,0,0,9,0,14015,0.8009999999999999,19
0,60,3,5,1,89.45,9417.0,0.009498778804290113,2.63,0,0,5,0,13865,0.9,20
1,36,2,3,1,247.0,6000.0,0.041166666666666664,14.65,0,0,5,0,5608,0.47100000000000003,10
1,36,2,2,2,99.33,2406.6666666666665,0.04127285318559557,0.66,0,0,5,0,843,0.301,6
1,60,3,4,3,65.0,7916.666666666667,0.008210526315789474,5.36,0,1,11,0,5813,0.9229999999999999,14
1,36,2,0,1,203.59,2500.0,0.081436,9.68,1,3,6,0,537,0.08,14
1,36,2,7,1,327.91,5000.0,0.065582,8.06,0,1,11,0,19021,0.5820000000000001,21
1,36,2,3,2,675.68,4166.666666666667,0.16216319999999998,18.41,0,2,17,1,9246,0.856,32
1,36,3,2,1,393.51,4486.0,0.08771957200178332,24.7,0,2,8,0,9201,0.8140000000000001,16
1,60,2,9,2,486.58,7000.0,0.06951142857142857,17.17,0,2,8,0,20004,0.935,26
1,36,3,6,1,284.51,4416.666666666667,0.06441735849056603,5.37,0,1,4,0,7959,0.983,12
1,36,2,9,3,196.29,1916.6666666666667,0.10241217391304347,8.82,0,0,4,0,591,0.295,4
1,36,3,10,3,231.32,8333.333333333334,0.027758399999999996,11.22,0,0,12,0,7597,0.32899999999999996,38
1,36,3,10,1,188.59,6400.0,0.029467187500000002,5.52,0,0,5,0,269,0.024,30
1,60,2,0,3,159.72,4833.333333333333,0.03304551724137931,15.64,0,0,17,0,10334,0.84,24
0,36,3,0,1,33.94,8333.333333333334,0.0040728,4.49,1,2,10,0,12304,0.406,24
1,60,3,0,2,296.29,3750.0,0.07901066666666667,14.59,1,0,9,0,16910,0.568,45
1,36,2,4,2,399.55,3000.0,0.13318333333333335,23.53,1,0,13,0,9912,0.431,14
1,36,2,4,1,84.66,4000.0,0.021165,11.97,0,1,10,1,1091,0.051,40
1,36,2,4,1,216.06,5000.0,0.043212,16.08,0,0,6,0,3771,0.531,13
1,36,4,1,1,353.04,3333.0,0.10592259225922593,27.54,0,1,14,0,7572,0.322,16
1,36,3,10,3,72.79,4083.3333333333335,0.017826122448979593,18.47,0,1,11,0,9038,0.22899999999999998,29
0,60,3,10,2,539.84,7500.0,0.07197866666666668,16.23,1,0,11,0,21008,0.632,13
1,36,3,10,1,182.62,4500.0,0.04058222222222222,24.07,0,0,12,0,9142,0.28300000000000003,32
1,36,2,10,1,142.99,2833.3333333333335,0.05046705882352941,11.51,0,2,7,0,12830,0.828,16
1,36,2,2,3,221.22,3000.0,0.07374,15.57,0,3,3,0,6243,0.975,6
1,36,2,0,3,104.34,2000.0,0.05217,3.6,0,1,5,0,2423,0.319,5
1,60,2,2,1,191.29,5000.0,0.038258,19.96,0,2,14,0,44054,0.644,39
1,36,3,4,1,294.76,4500.0,0.06550222222222223,2.78,0,1,7,0,3877,0.171,31
0,60,2,3,2,306.36,2000.0,0.15318,7.45,0,1,4,0,5209,0.8270000000000001,5
1,36,3,7,2,300.39,6083.333333333333,0.049379178082191784,11.69,0,0,8,1,2634,0.198,17
1,60,2,1,2,460.1,4166.666666666667,0.110424,19.22,0,0,16,0,5896,0.578,39
1,60,2,8,3,391.7,9379.75,0.041760174844745326,11.43,0,0,7,0,3389,0.07,38
1,36,4,5,2,63.72,2916.6666666666665,0.021846857142857144,18.75,1,0,5,0,0,0.0,9
1,36,2,2,1,165.07,7083.333333333333,0.023304,18.48,1,1,6,0,2591,0.74,32
1,60,2,10,2,388.75,3250.0,0.11961538461538461,16.62,0,2,8,0,18527,0.62,10
1,36,3,6,2,930.5,10833.333333333334,0.08589230769230768,19.08,0,1,10,0,8075,0.594,20
1,36,3,5,1,234.27,5000.0,0.046854,6.64,0,1,7,0,11391,0.67,40
1,36,2,7,3,195.51,4333.333333333333,0.04511769230769231,23.77,0,0,13,0,6683,0.365,19
1,60,3,10,1,130.12,7500.0,0.017349333333333335,2.55,1,1,10,0,203,0.015,28
1,36,3,5,3,330.76,5000.0,0.066152,17.3,0,2,11,0,11512,0.872,32
1,36,2,0,2,287.05,2666.6666666666665,0.10764375000000001,3.9,0,0,7,0,9172,0.447,11
1,60,3,4,2,852.86,14583.333333333334,0.05848182857142857,8.52,0,1,28,0,44559,0.602,55
1,36,2,2,1,111.95,3583.3333333333335,0.03124186046511628,20.04,0,2,26,0,5892,0.32,40
1,36,2,2,1,160.45,2083.3333333333335,0.07701599999999999,24.05,0,0,6,1,2606,0.294,19
0,36,2,10,2,340.82,3416.6666666666665,0.09975219512195123,29.85,0,1,8,0,17518,0.623,18
1,36,2,2,1,187.69,5250.0,0.03575047619047619,13.73,0,0,8,0,7179,0.446,11
1,36,2,0,3,79.14,1500.0,0.05276,23.6,0,1,6,0,631,0.485,10
1,36,3,6,1,45.66,5008.333333333333,0.009116805324459234,6.25,0,0,16,0,15298,0.165,28
1,60,2,5,2,467.13,4833.333333333333,0.09664758620689656,14.36,0,1,10,0,14136,0.318,25
1,36,2,4,3,314.25,2792.0,0.11255372492836677,14.54,1,0,6,0,11826,0.25,15
0,60,2,2,3,91.9,2917.0,0.03150497086047309,5.35,0,2,6,0,2696,0.642,15
1,36,3,4,1,216.36,5583.333333333333,0.03875104477611941,16.16,0,0,9,0,9338,0.467,20
1,60,2,10,3,417.75,6664.0,0.062687575030012,13.36,0,0,9,1,16012,0.616,19
1,36,2,1,3,186.61,5166.666666666667,0.036118064516129034,28.12,1,0,16,0,2468,0.064,20
1,60,3,5,2,318.48,5000.0,0.063696,28.6,0,0,13,0,10654,0.46399999999999997,24
1,36,2,0,1,81.58,2083.3333333333335,0.039158399999999996,15.11,0,0,5,0,3676,0.623,10
1,36,2,2,1,329.34,6542.0,0.0503424029348823,14.03,1,3,12,1,8473,0.276,29
1,36,4,10,1,37.33,1666.6666666666667,0.022397999999999998,17.88,0,0,10,0,9154,0.5760000000000001,15
0,36,2,3,1,260.95,1700.0,0.1535,13.47,0,2,4,0,3931,0.7559999999999999,17
0,36,4,2,1,333.94,5166.666666666667,0.06463354838709677,23.92,0,0,7,0,29330,0.573,12
1,36,3,9,1,301.6,14583.333333333334,0.020681142857142856,8.49,0,0,9,0,12115,0.19,33
1,36,2,1,2,531.78,4583.333333333333,0.11602472727272728,12.02,0,0,13,0,17137,0.18,27
1,36,2,3,1,160.48,4000.0,0.040119999999999996,14.88,0,1,6,0,5930,0.214,8
1,36,3,10,1,441.91,3700.0,0.11943513513513514,15.57,0,0,8,0,19790,0.602,14
1,36,3,10,1,150.8,4500.0,0.033511111111111117,13.73,0,0,10,0,1541,0.09300000000000001,31
1,36,3,9,2,184.61,2833.3333333333335,0.0651564705882353,24.25,0,0,7,0,3397,0.18600000000000003,21
1,36,2,2,1,183.42,3333.3333333333335,0.05502599999999999,16.98,0,2,4,0,8366,0.62,12
1,36,2,5,3,130.94,1666.6666666666667,0.078564,24.48,0,0,5,0,1005,0.057,16
1,60,2,1,3,322.07,2828.0,0.11388613861386139,19.77,0,0,8,0,13787,0.693,9
1,36,2,3,3,218.36,5000.0,0.043672,16.86,0,0,15,0,4493,0.15,35
1,36,2,3,1,167.76,2700.0,0.06213333333333333,23.85,0,1,5,1,2379,0.68,10
1,36,3,10,1,121.75,9583.333333333334,0.012704347826086955,2.71,1,0,9,0,4796,0.18899999999999997,22
1,36,2,6,1,155.38,3333.3333333333335,0.046613999999999996,2.55,0,2,4,0,2562,0.14,7
1,36,3,8,3,460.56,9000.0,0.051173333333333335,2.97,0,2,5,0,13516,0.20800000000000002,15
1,36,4,2,1,171.11,6167.0,0.027746067780119996,24.61,0,1,10,1,21206,0.899,24
1,36,2,0,1,61.76,4750.0,0.013002105263157895,7.22,0,1,3,0,2729,0.496,3
1,60,3,3,3,254.91,9166.666666666666,0.027808363636363638,16.54,0,4,11,0,23379,0.5479999999999999,27
1,60,2,2,3,113.5,12500.0,0.00908,8.88,0,3,16,0,17924,0.541,29
1,36,2,5,1,189.01,4705.083333333333,0.04017144577673084,20.87,0,0,10,0,10249,0.9670000000000001,24
1,36,3,2,2,268.36,5416.666666666667,0.049543384615384614,16.86,0,0,14,0,11236,0.8170000000000001,26
1,36,3,2,1,65.83,3166.6666666666665,0.02078842105263158,8.65,0,0,5,0,2532,0.37200000000000005,17
0,60,2,2,1,90.87,4166.796666666666,0.0218081195866689,21.73,0,2,8,0,17546,0.7979999999999999,29
1,36,2,1,1,99.05,4166.666666666667,0.023771999999999998,3.89,0,1,4,0,9,0.002,5
1,36,2,3,1,169.92,2666.6666666666665,0.06372,22.58,1,2,3,0,0,0.0,5
1,36,2,0,3,132.31,2083.3333333333335,0.06350879999999999,14.93,0,0,10,0,9993,0.365,23
1,60,3,10,2,486.26,5466.666666666667,0.08894999999999999,16.94,0,2,8,0,25207,0.8079999999999999,28
1,36,3,10,1,258.16,9083.333333333334,0.028421284403669724,21.84,0,2,13,0,44098,0.9229999999999999,26
0,60,3,2,2,389.13,3916.6666666666665,0.09935234042553191,22.01,0,1,21,0,2209,0.07200000000000001,60
1,36,3,4,2,275.57,2708.3333333333335,0.10174892307692307,29.61,0,0,6,0,10834,0.669,14
1,36,3,0,1,190.52,2200.0,0.08660000000000001,8.91,0,1,5,0,6620,0.625,9
1,60,2,0,2,375.42,2500.0,0.150168,16.64,0,0,6,0,19671,0.04,15
1,36,2,6,1,187.75,4083.3333333333335,0.045979591836734696,14.91,0,0,3,0,830,0.83,17
1,36,2,3,1,104.3,2500.0,0.04172,7.64,0,2,4,0,1390,0.927,11
1,36,3,9,2,632.89,5416.666666666667,0.11684123076923077,26.84,0,0,8,0,4875,0.231,25
1,36,2,10,1,76.31,2500.0,0.030524000000000003,15.04,0,0,22,0,2420,0.057999999999999996,27
1,36,3,6,1,172.07,8750.0,0.019665142857142857,20.29,0,7,12,0,8855,0.312,51
